Sentno	Sentence	WordCount
429	ابسط الامور جاهل ميهدرش و من مفروض يتقف روحه و يفرق بين علام و راية هوية و ابري يقد يهدر و يناقش صحا باغي نسقسيكم كي ترفدو علام فلسطين تابع لجزاير ! ! ! !	35
430	جهل هو الي خلانا توالا و لوكان يجيبو يجي واحد مخ باش يجي يحكم جزاير نبقاو هكا توالا و اخر عباد	21
431	و تلقى دكتور و فاهم يقولك علم فلسطين حاجة وخدوخرا و ليق يترفع و راية تع هوية أمازيغية لا ديجا هوما جزء لا يتجزأ من جزاير	26
432	انا قتلها بانتلي مكانش فرق قبالي و لا عربي و لا ترقي تع صحرا قاع كتلة وحدة قاع مكتوبين جزاييرين فلكواعط تواعك كاتبين جزايري مشي مفرقين أيا صايي هادو غير لي عقولهم خاوية يحوسو ينوضو تفرقة .	37
433	هدي غير جهوية و راسيست و قاع خاوة خاوة أيا نطقت و قاتلي واه عندك صح يحقو قبل مطالب لي ناض عليها شعب و منبعد يلهو بصوالح تفوت فهامتهم يا جاهلين لي ميفهمو حبة .	35
434	قالو ناس بكري مطرق ملفوف فوق ظهر حلوف واحد ياكل و لاخر يشوف زعما ناس ولات تاكل لحرام و قليل يشوف و ميلقاش شا ياكل .	26
435	واه يا وهران واه	4
436	كنتي الساقية وفيك الما وبين لجبال ويشربوا فيك الفرسان	9
437	وليتي قلتة فيك الحلحال وعايشين فيك الفيران	7
438	عيش يا براك في بلاد الحيوان	6
439	قندورة و شاش و تربيعة تع فراش و ندور بيه لعراش و نحفظوه 60 حزب بركعة و شمعة و اللي كيما انا ميقراش يقضب كيما انا يدور وليداته و جيران و يجيبلهم حكم .	34
440	اسمع وجهك نقيه ما دري واش تلاقي بيه الي فاتك بزين فوته بتبسيمة و اللي فاتك بلبسة فوته بنظافة و اللي فات بعلم فوته بظرافة و اللي فاتك بمال فوته بقناعة	31
441	هداك خلص مليون بات راقد و انا خالص ملايير ها بنات منزدوش ها ولاد مارحوش ها تريسنتي مخلصتوهش	18
442	سيدنا رمضان قرب ها مصروف قليل عليا ها كبش عيد لحق معنديش ضحية اي خلات عليا باسكو مكانش قناعة ولد اصلي ما يجي مشحاح و شجرة دفلة ما تجيبش تفاح .	31
443	دير روحك مهبول تشبع كسور	5
444	ماشي كل اللي يلمع ذهب و ماشي كل خضر حشيش	10
445	كبرت النمالة ولات تحوس في الزبالة ( حاشاكم )	9
446	الواد ماديه وهو يقول ماحلى البرودة	6
447	قهوة وقارو خير من السلطان في دارو	7
448	مهما كبرت العين الحاجب ديما فوقها	6
449	جيب ولدك مليح لي والا يبوسو	6
450	يتعلم الحجامة في راس اليتامة	5
451	القط يعلم بوه ينط	4
452	ولد الفار يطلع حفار	4
453	ادا شفت الطويل يجري اعرف او القصير ديما وراه	9
454	حشيشة طالبة المعيشة	3
455	سكران ويعرف باب دارو	4
456	كبرت القطة ولبست كرافاطا	4
457	ماخاص العمشة غير الكحل وماخاص القرد غير الورد	8
458	الحمار عطاوه القرنفل يشمو كلاه	5
459	ما خص الفرطاس غير حكان الراس	6
460	العود اللي تحقرو يعورك	4
461	كسكسلو يرجع لأصلو	3
462	اللي حي قسمو	3
463	الي فاتو الحديث يقول سمعت و الي فاتو الطعام يقول شبعت	11
464	الي دارها بيديه يحلها بسنيه	5
465	الحديث معايا و المعنى على جارتي ( ناس الوسط يقولوها بزاف )	12
466	البكى عند راس الميت ( هذي يقولوها سيرتو في الشرق )	11
467	الي يبغي الشباح ما يقول آح ( توجور ناس دزاير )	11
468	انا نحفرلو في قبر امو و هو هاربلي بالفاس ( في الشرق )	13
469	دير كيما جارك ولا حول باب دارك	7
470	كي كان حي مشتاق تمرو وكي مات جابولو عرجون	9
471	قلب البرمة على فمها تخرج الطفلة لأمها	7
472	حوحو يشكر روحو	3
473	الطريق بعينيها والغابة بوذنيها	4
474	قالو للعمية واش يخصك قالتلهم لكحل	6
475	زواج ليلة ودبارتو عام	4
476	زين زين لفعايل	3
477	ضربني و بكى وسبقني وشكى	5
478	اللي فاتك بليلة فاتك بحيلة	5
479	العروسة تشكرها امها ولا فمها	5
480	مال المشحاح ياكلوا مرتاح	4
481	لتكل على نسيبتو يبات بلا عشاء	6
482	راح الواد لقاه ناشف	4
483	قبل ما تشري دار أشري جار	6
484	فردة ولقات ختها	3
485	اللي حبني مابنالي قصر . . واللي كرهني مابنالي قبر @@Lاط@@ذ	11
486	اللي باعك بالفول بيعو بقشورو @@Lاط@@ذ	6
487	اللي يحبنا نحبوه . . ونحطوه فوق الراس عمامة	9
488	واللي يكرهنا نكرهوه . . . حتى ليوم القيامة @@Lاط@@ذ	10
489	لاعاد صاحبك عسل . . . ماتلحسوش الكل	8
490	الي ليك ليك والي خاطيك يعييك	6
491	@@Lاط@@ذ دير الخير وانساه	4
492	المندبة كبيرة و الميت فار تاني الدنيا بالوجوه ولاخرة بالفعايل .	11
493	أولاد الكلبة كلهم كلاب .	5
494	القط يعلم ابوه النط . بات مع الدجاج , أصبح ايقاقي	11
495	الجمل يضحك من حدبة خوه ونسى حدبته .	8
496	الخنفوس في عين أمه غزال	5
497	المندبة كبيرة والميت فار .	5
498	ولد الفار حفار	3
499	ما خص الذيب غير النديب وما خص الاعمى غير الكحل .	11
500	كالديك , يعرف كل الأوقات وما يصليش .	8
501	الذيب كي شاف العنقود بعيد قال حامض .	8
502	القط كي ما تطيرلوش الشحمة يقول مخنزة	7
503	راح البعير وما ترك غير بعره	6
504	حتى يشيب الغراب	3
505	عين تعس على القط والأخرى تقلي في السردين	8
506	الي قراه الديب حافظوا السلوقي .	6
507	الي قرساتو اللفعى من الحبل يخاف	6
508	لا يعجبك نوار الدفلة في الواد داير ضلاليل ولا يعجبك زين الطفلة حتى تشوف الفعايل .	16
509	الخدمة مع النصارى ولا القعاد فى الخسارة / المعاونة ولو مع النصارى ولا القعاد خسارة . ( تخدم و تجيب رزق حتى و مع النصارى خير من البطالة ز شومير .	31
510	جاء يسعى , ودر تسعة .	6
511	هرب من قاطعي اليدين , طاح في قاطعي الريسان .	10
512	جاء يكحلها اعماها . ( زعما جا يديرلها كحل في عينيها حتى عماها واحد يجي يسقم حاجة يهردلها والديها ه	20
513	من لحيته وبخر له .	5
514	دعوة بلا ذنوب في رأس مولاها تذوب .	8
515	شوي من الحنة وشوي من رطابة اليدين .	8
516	يد وحدة ما تصفق . بمعنى كي نساندو واحد و نتعاونو نديروا لامبوسيبل	13
517	تخطي راسي وتفوت .	4
518	غطى الشمس بالغربال .	4
519	دار النساء والقصعة يابسة .	5
520	ما يبقى في الواد غير حجاره . ( الدنيا فانية لا يبقى منها غير فعايل تكون كي الحجارة تلازمك مثلما تلازم الواد حتى والا نشف .	26
521	حكيلنا لقطة مقودة صراتلك في حياتك ركبت في بيس و شوفور كان طالق موسيقى راي و مزيدلها بزاف حرت و ناس قاع ما قاتله والو	25
522	ايا كلاني قلبي قلت نهدر معاه و منبعد قلت شدخلني دوك يقول كاش واحد يهدر معاه ما نربحش عيب	19
523	صبرت و ماكين والو تقلقت نوضت نزقي عليه نقص شوية و الله عيب نخلع شوفور و الي راكبين قاع قعدو يخزروا فيا و ساكتين دارلي شوفور	26
524	و قالي راكي راكبة في بيس تاع عايلة هادي عايلتي رايحة للعرس	12
525	و كي جيت فايت و صبتك واقفة تقارعي في بيس حشمت قلت نحبس نوصلك من شوك و حشمة ضربتها بتزغريتة طويلة وعريضة و نضت نصفق و نرقص حسيتها في جنابي هه .	32
526	ناس بكري كيفاش كانوي عايشين زين في زين و اخوك رزين قلوب بيضاء كي الحليب و احلامهم لومبا أحمر كي النوير و خيالهم واسع كالريام و مخهم طاير كالحمام .	30
