"source_uid"	"source_id"	"source_locator"	"sentno"	"arabic_original"	"word_count"	"source_file"	"license_id"	"source_status"	"darija_provenance"	"enrichment_state"
"madoran-s6-sentno-0230"	"S6"	"MADOran_Sentences.tsv#Sentno=230"	"230"	"و انا نقولها انا حطيته تقوليلي مكانش جهلتني حتى طلعة للعمادة و قتلهم حوسولي جبدوهلي من سما من ما ودرتوهالي و غادي يفوتني وقت ديجا راه فايت سموكم تجبدوهلي"	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0231"	"S6"	"MADOran_Sentences.tsv#Sentno=231"	"231"	"والوا مرمدوني كل يوم دايا تاكسي و خطرتش يجيبني بابا ايا قلت لبابا غي رواح هادو راهم يلعبو عليا و مبغاوش يمدولي ملف تاعي ودروهلي و مارحش قاع لألجي و ماغديش يروح و تروحلي لابوغس"	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0232"	"S6"	"MADOran_Sentences.tsv#Sentno=232"	"232"	"ما دابيهم يدو معرفة و حبابهم و يدولي حقي غي هادي لي متصراش ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0233"	"S6"	"MADOran_Sentences.tsv#Sentno=233"	"233"	"غدوة جينا غدوة من داك بابا دار تاباج نزقو جبدولنا دوصيي تلاقها هاديك دوايان قاعدة تاكل في روحها"	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0234"	"S6"	"MADOran_Sentences.tsv#Sentno=234"	"234"	"قالها استادة تع بطاطا متستهليش تكوني استادة"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0235"	"S6"	"MADOran_Sentences.tsv#Sentno=235"	"235"	"انا غلطة لي درتها كون كي حطيته تمدلي غوسو اكيزي بلي دفعته و مسؤوليتها انا معرفتش"	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0236"	"S6"	"MADOran_Sentences.tsv#Sentno=236"	"236"	"مهم تلعنا لل غكتوغ بلافون لي يحكم فيهم قاع عميد جينا داخلين تخرجنا سكرتيرته ما راهش هنا ديري دومونض بش تشوفيه و قارعي"	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0237"	"S6"	"MADOran_Sentences.tsv#Sentno=237"	"237"	"طرت فيها و قتلها انا مسحقيناه ايرجون منقدوش نقارعوا ايا قعدت تتفلسف علينا و علبانا بلي راه داخل حتى قدرة من عند الله سبحانه و يبغي يسلك عباده جا واحد خارج من بيروا تع ريكتور"	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0238"	"S6"	"MADOran_Sentences.tsv#Sentno=238"	"238"	"صحب بابا يعرفه غاية قاله بشير شا راك دير هنا سلم عليه و قاله شا خصك ايا قله بنتي مكلسا لولا فخر للجامعة راهم يجرجروا فيها ودرولها دوصيي لي لايمتاه لبورس باش تروح تقرى ايا باغيين نشوفو ريكتور"	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0239"	"S6"	"MADOran_Sentences.tsv#Sentno=239"	"239"	"قاله ارواح انا نديك قال لسكريتير قالها بعدي هدا يدخل معايا ايا دخلنا و حكينا له بلي هي فخر جامعة و حقهم يكرموني مشي يشيطوني و يودرولي دوصيي تاعي و كي نكمل نولي فخر لولاية وهران قاع"	"37"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0240"	"S6"	"MADOran_Sentences.tsv#Sentno=240"	"240"	"ايا قاله انا معلبلايش بلي راه صاري قاع هاد شي و راهم غابنينك دروك دوك نشوفلك اهدرمع دوايين و فيس غيكتور"	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0241"	"S6"	"MADOran_Sentences.tsv#Sentno=241"	"241"	"و قالهم لي كلاست لولا دروك تحوسوا و تجبدولها دوصيي تاعها و لا بلاصتك طير"	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0242"	"S6"	"MADOran_Sentences.tsv#Sentno=242"	"242"	"قتله مانيش باغية نخرج حتى نديه عاود عيط قالهم متخرجوش حتى تلقوه اني نقارع حق وقف معانا و فتالي وين لقاوه قايسينهلي فالأرشيف فغبرة"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0243"	"S6"	"MADOran_Sentences.tsv#Sentno=243"	"243"	"و رسلنا عند لي تحته فيس غيكتور ستقبلتنا و قعدت ترقع فهدرة و وصاهم قالهم ليوم تدوه لألجي يقلع عشية و يديه باش يوصل ليوم و يتريتوه غدوة فوزارة"	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0244"	"S6"	"MADOran_Sentences.tsv#Sentno=244"	"244"	"رسلوه بعد عناء طويل ايا من بعد وصل ألجي قلعنا حنا تاني لأجي كي وصلنا تاني بروبلام وخداخر دخلت عند واحد لي يشد دوصيات تع لابورس"	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0245"	"S6"	"MADOran_Sentences.tsv#Sentno=245"	"245"	"ابري رحت بيرو تع سو ديركتريس لمتخصة في منح في خارج قاتلي لحقتي روطار راه فات ديلي و تنازلتي نتي"	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0246"	"S6"	"MADOran_Sentences.tsv#Sentno=246"	"246"	"قتلها كيفاش وينتا هادي انا متنازلتش قاتلي ما جانا حتى رد من جامعة تع وهران قتلها باسكو دفعته و ودروهلي كل خطرة يقولولي بلي رسلناه حتى لقيتاه"	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0247"	"S6"	"MADOran_Sentences.tsv#Sentno=247"	"247"	"قاتلي اه حنا خاطينا قتلها واه انا مانيش نحصل فيك اني نقولك شا صرا دروك جبتهلك باش ترسلوهلي عاونوني"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0248"	"S6"	"MADOran_Sentences.tsv#Sentno=248"	"248"	"قاتلي صعيبة و ديجا رسلنا دوصيات و منا و قعدو يشكلو عليا قلتلها قتولي لولا غي جيليه و دروك كي جبته خرجتولي بحاجة وخدوخرة"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0249"	"S6"	"MADOran_Sentences.tsv#Sentno=249"	"249"	"قالولي مشي حنا هوما تخافي ميقبلوش قتلهم معليش غي رسلوا ادا مقبلوش معليش مهم رسلو ."	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0250"	"S6"	"MADOran_Sentences.tsv#Sentno=250"	"250"	"هوما بلعاني مبغاوش يعيوا رواحهم و يرسلوا ايا قعدوا يديرولي فسبايب . ايا قالولي حنا نرسلو و نشوفوا مكانش حاجا قارونتي و انا غاضتني عمري واحد يعيا و ربي يكتبله حاجا و يجو يدوله حقه"	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0251"	"S6"	"MADOran_Sentences.tsv#Sentno=251"	"251"	"باسكو نستاهل قريت و عييت ايا ولينا لدار مضمرين رفعت يدي و قلت يا ربي ادا فيها خير كتبهالي و انا ندير لي عليا"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0252"	"S6"	"MADOran_Sentences.tsv#Sentno=252"	"252"	"ايا تشاورت مع بويا و قتله اني حاسة كون نقعد غي هاك ماغديش يرسلوهلي غي شوفلي عمي لي يخدم فبرلمان غي باش يرسلوه هوما كون يزيدو يديرو لروطار و ميرسلوهش للأردن ماغديش قاع نروح و تطفر فيا ."	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0253"	"S6"	"MADOran_Sentences.tsv#Sentno=253"	"253"	"ايا حكا مع عمي قاله كوزين تاعي كلاست ماجوغ دو برومو في جامعة تع وهران و صرالها بروبلام و ودرولها دوصيي"	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0254"	"S6"	"MADOran_Sentences.tsv#Sentno=254"	"254"	"حكيناله قاع شا صرا حق وقف معانا و عيط لصاحبه صيناتور و خلانا نتلاقو مع مستشارة وزير فكابين تاعها شكون يوصللها تا واحد ما يشوفها تخدم مع وزير تعليم العالي حجار حاجة كبيرة"	"33"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0255"	"S6"	"MADOran_Sentences.tsv#Sentno=255"	"255"	"حق استقبلتنا 7 بيبان باش وصلنا و حكينالها قلنالها رانا باغيين غي دوصيي رسلوه"	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0256"	"S6"	"MADOran_Sentences.tsv#Sentno=256"	"256"	"راه ملخميس قاعد و راه يفوت وقت قاتلي غي متتقلقيش نتي رايحة رايحة خرجتي فمنيستار مكانش لي يقلعهالك"	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0257"	"S6"	"MADOran_Sentences.tsv#Sentno=257"	"257"	"انا تاني كنت كيفك و مدولي لابورس لفرنسا عشيت في مصر مي مهم رحت تسما نشاء الله بربي تروحي"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0258"	"S6"	"MADOran_Sentences.tsv#Sentno=258"	"258"	"عيطت لسكرتير جنيرال س . ج يقوله و هو عيط لسو ديركتريس لي مدتاهش فيا و قاتلي فات ديلي قالتلها دروك ترسلو دوصيي تاعها ايا قاتلي ولي عندها أيا لخرا معجبهاش حال"	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0259"	"S6"	"MADOran_Sentences.tsv#Sentno=259"	"259"	"مي شفت لي فوقها زعما فوتها من شقها باسكو هي قعدت تتلعب عليا"	"13"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0260"	"S6"	"MADOran_Sentences.tsv#Sentno=260"	"260"	"مهم حمد لله لقيت فقروب تع فيسبوك بلي هادوك دوسيات لي رسلوهم مشي كاملين و الأردن عاودت رجعتهم للجزاير قاتلهم مينقبلوش حتى يكملو وثاى ءق"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0261"	"S6"	"MADOran_Sentences.tsv#Sentno=261"	"261"	"كي شفتها فرحت قلت سبحان الله هاكا كي يعودوا يرسلو للجامعة الأردنية يرسلودوصيي تاعي معاهم باسكو تاعي كامل فيه كلشي ماغديش يرفضوه حمد الله"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0262"	"S6"	"MADOran_Sentences.tsv#Sentno=262"	"262"	"فرحت و ترسل و قرعت شويا أيا ابري عيطولي قالولي حمد الله بصحتك سنييت كونطرا تع 4 سنين و جبت فيزا هداك نهار و ميتة بفرحة حمد لله ربي كتبهالي و رحت و حمد لله ."	"36"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0263"	"S6"	"MADOran_Sentences.tsv#Sentno=263"	"263"	"كي يكتبهالك ربي حتى عبد ميقلهالك ادا عطاك عاطي جبال ليكي طاطي و هدي هيا واحد يسعى و ربي يكمله انشاء لله ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0264"	"S6"	"MADOran_Sentences.tsv#Sentno=264"	"264"	"سلام عليكم صحا رمضانكم وصلوني بزاف لي مساج من عند متتبعين تع مسلسل ولاد حلال و تكلموا على هداك لقالو بيان بلي مضمون مسلسل مايليقش يبث في لي شان تع تلفزيون"	"31"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0265"	"S6"	"MADOran_Sentences.tsv#Sentno=265"	"265"	"و رسلولي ناس بزاف من مدينة وهران يقولك بلي حنا متبرى ءين من هدا شي"	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0266"	"S6"	"MADOran_Sentences.tsv#Sentno=266"	"266"	"و علبالي باسكو هاديك قناة بنعمي حلبتوها و الله معنديش كي نوصفكم راك فاهم كنت قايلكم كنت امجينكم بلي نتوما قناة كيما يقولو زيقو بصح هاد قناة كاين رخس للاشتي جيب واحد 3000 متر تحتها تجي قناة نهار"	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0267"	"S6"	"MADOran_Sentences.tsv#Sentno=267"	"267"	"تسما فوتو رخس زعما مانيش مأمن درتو واحد زعما دار ورقة هادوك تجمعات فبلاسدارم"	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0268"	"S6"	"MADOran_Sentences.tsv#Sentno=268"	"268"	"هدوك راهم يتجمعو للحراك نتوما راكم ضد حراك راهم كل يوم يتجمعوا و عرضوني تماك باش نشوف دي سبكتاكل دو تياتر راهم يجو كل يوم يتجمعو للحراك خاطي قاع مسلسل"	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0269"	"S6"	"MADOran_Sentences.tsv#Sentno=269"	"269"	"هادوك ناس راهم يخرجوا كل يوم فليل هادوك مناضلين تع بصح و جا واحد كتب ورقة و حطها هكا و زعما دار تصويرة و خلا شعب موراه و قال هادو سكان مدينة وهران"	"33"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0270"	"S6"	"MADOran_Sentences.tsv#Sentno=270"	"270"	"داك بيان ما راه ممضي ما فيه قاى مة اسمية ما والو زعما فوق رخس مكاينش راك فاهمني نتوما قناة حطيتو معلومات مشي نيشان على شعب و أروزمون شعب يعرفكم كيدايرين"	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0271"	"S6"	"MADOran_Sentences.tsv#Sentno=271"	"271"	"كيما قتلكم رخس من بعد واحد 3000 و لا 10000 كلم تجي قناة نهار و بنسبة كاين لي هكا"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0272"	"S6"	"MADOran_Sentences.tsv#Sentno=272"	"272"	"انا و الله منزعف باسكو كاين ممثلين مراهمش يخدموا و ممثلين فاشلين حنا صحابنا نعرفوهم ما راهمش يخدموا قاع و الله منزعف عليهم"	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0273"	"S6"	"MADOran_Sentences.tsv#Sentno=273"	"273"	"معليش غيرة و شعال من حاجة بصح كاين وحدين يلعبوها نقاد كيما واحد مثلا يسموه سليم اغا هدر انا و الله ما نشوفه هو اللي كتب لصحافة الالكترونية هادي باسكو هو اللي يكتب فدوك مواقع تع نهار دونك سليم أغا شعب جزايري ما يعرفهش ."	"45"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0274"	"S6"	"MADOran_Sentences.tsv#Sentno=274"	"274"	"هو كان باغي يعرفوه بس واحد ميعرفه كرطون و ميعرفهش شوف كاين فشل منبعد كاين وحد 6000 و 10000 كلم تحت من بعد يجي هو دونك هادو ناس نشفق عليهم"	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0275"	"S6"	"MADOran_Sentences.tsv#Sentno=275"	"275"	"دونك هاد مسلسل ولاد حلال مسلسل حمد لله تعبنا عليه بزاف صافي 6 موا رانا نخدموا فيه ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0276"	"S6"	"MADOran_Sentences.tsv#Sentno=276"	"276"	"حنا مجاتش غير هكا مزية و لا 6 مو و حنا نخدموا قريب 16 ساعة فنهار سي با غيان في سيناريو"	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0277"	"S6"	"MADOran_Sentences.tsv#Sentno=277"	"277"	"خدمنا بزاف و عيينا و في تورناج تاني عيينا و تعبنا رانا نصوروا فنهارو فليل حتى يوم كملنا حتى 7 تع صباح خدمنا قاع لانوي بلونش"	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0278"	"S6"	"MADOran_Sentences.tsv#Sentno=278"	"278"	"و حمد الله نجاح رانا نشوفو فيه فشارع في مدينة وهران"	"11"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0279"	"S6"	"MADOran_Sentences.tsv#Sentno=279"	"279"	"و هادو ناس الي راهم يهدروا و يقولو لا وهران و قاع هادو ناس باغيين تفرقة باغينا نتفركتوا قناة نهار معروفة بمشروع تاعها تحوس تفركت بكل طرق"	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
