"ID"	"Sentno"	"Wordno"	"Word"	"diac"	"msa"	"Proclitic"	"Stem"	"Enclitic"	"Root"	"Pattern"	"num"	"gen"	"Sentiment"	"en_gloss"	"fr_gloss"
"4511"	"243"	"1"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4512"	"243"	"2"	"رسلنا"	"رسلنا"	"أَرْسَل"	""	"رسل/PV"	"نا/PV SUFF_SUBJ :1P"	"رسل"	"فَعَل - يُفْعِل"	"na"	"na"	"positive"	"send,transmit"	"envoyer,_transmettre"
"4513"	"243"	"3"	"عند"	"عند"	"عِنْد"	""	"عند/NOUN"	""	"عند"	"فِعْل"	"u"	"u"	"neutral"	"at,to"	"à,_à"
"4514"	"243"	"4"	"لي"	"لي"	"الّذيالتِّي"	""	"لي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"the_one,that"	"celui,_ce"
"4515"	"243"	"5"	"تحته"	"تحته"	"تَحْتَه"	""	"تحت/ADV"	"ه/POSS_PRON"	"تحت"	"فَعْل"	"s"	"m"	"positive"	"under"	"en_dessous_de"
"4516"	"243"	"6"	"فيس"	"فيس"	"فَايسبُوك"	""	"فيس/NOUN_PROP_FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"facebook"	"facebook"
"4517"	"243"	"7"	"غيكتور"	"غيكتور"	"رئيسالجامعة"	""	"غيكتور/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"rector"	"recteur"
"4518"	"243"	"8"	"ستقبلتنا"	"ستقبلتنا"	"اسْتَقْبَلَ"	""	"ستقبل/PV"	"ت/PV SUFF_SUBJ :3FS+نا/PVSUFF_DO:1P"	"قبل"	"اسْتَفْعَل - يَسْتَفْعِل"	"na"	"na"	"neutral"	"to_welcome"	"accueillir"
"4519"	"243"	"9"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4520"	"243"	"10"	"قعدت"	"قعدت"	"قَعَدَ"	""	"قعد/PV"	"ت/PV SUFF_SUBJ :3FS"	"قَعَد"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"sit_down,remain"	"s'asseoir,rester"
"4521"	"243"	"11"	"ترقع"	"ترقع"	"رَقَّعَ"	"t/IV3FS"	"رقع/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"رقع"	"فَعَّلَ - يُفَعِّلَ"	"na"	"na"	"neutral"	"patch"	"patché"
"4522"	"243"	"12"	"فهدرة"	"فهدرة"	"كَلام"	"f/PREP"	"هدر/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"هدر"	"فَعْلَة"	"s"	"f"	"neutral"	"speech,talking"	"discours,_parler"
"4523"	"243"	"13"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4524"	"243"	"14"	"وصاهم"	"وصاهم"	"وَصَّى"	""	"وصا/PV"	"(null)/PV SUFF_SUBJ :3MS+هم/PVSUFF_DO:3MP"	"وصي"	"فعَّلَ - يُفَعِّلَ"	"na"	"na"	"neutral"	"recommend"	"recommander"
"4525"	"243"	"15"	"قالهم"	"قالهم"	"قالَ"	""	"قال/PV"	"(null)/PVSUFF_SUBJ:3MS+هم/PVSUFF_DO:3MP"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said,_told"	"dire"
"4526"	"243"	"16"	"ليوم"	"ليوم"	"اليَوْم"	"l/DET"	"يوم/NOUN_ABSTRACT"	""	"يوم"	"فَعْل"	"s"	"m"	"neutral"	"today"	"aujourd'hui"
"4527"	"243"	"17"	"تدوه"	"تدوه"	"أَخَدَ"	"t/IV2MP"	"د/IV"	"و/IVSUFF_SUBJ:2MP+ه/IVSUFF_DO:3MS"	"ءدي"	"فعَّل - يُفعِّل"	"na"	"na"	"neutral"	"take"	"prendre"
"4528"	"243"	"18"	"لألجي"	"لألجي"	"الجَزَائِرالعَاصِمة"	""	"لألجي/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"algiers"	"alger"
"4529"	"243"	"19"	"يقلع"	"يقلع"	"أقْلَع"	"y/IV3MS"	"قلع/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"قلع"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"start_out"	"démarrer"
"4530"	"243"	"20"	"عشية"	"عشية"	"العَشِيَّة"	""	"عشي/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"عشو"	"فَعْلِية"	"s"	"f"	"neutral"	"evening"	"Soir"
"4531"	"243"	"21"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4532"	"243"	"22"	"يديه"	"يديه"	"أَخَدَ"	"y/IV3MS"	"دي/IV"	"(null)/IVSUFF_SUBJ: 3MS +ه/IVSUFF_DO:3MS"	"ءدي"	"فعَّل - يفعِّل"	"na"	"na"	"neutral"	""	"take"
"4533"	"243"	"23"	"باش"	"باش"	"لكي"	""	"باش/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"so_that"	"pour_que"
"4534"	"243"	"24"	"يوصل"	"يوصل"	"أَوْصَل"	"y/IV3MS"	"وصل/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"وصل"	"أَفْعَل - يُفْعِل"	"na"	"na"	"neutral"	"be_arrived_at;be_reached;"	"etre_arruver"
"4535"	"243"	"25"	"ليوم"	"ليوم"	"اليَوْم"	"l/DET"	"يوم/NOUN_ABSTRACT"	""	"يوم"	"فَعْل"	"s"	"m"	"neutral"	"today"	"aujourd'hui"
"4536"	"243"	"26"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4537"	"243"	"27"	"يتريتوه"	"يتريتوه"	"عَالَجَ"	""	"يتريتوه/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"to_treat"	"traiter"
"4538"	"243"	"28"	"غدوة"	"غدوة"	"غُدْوَة"	""	"غدو/NOUN"	"ة/NSUFF_FEM_SG"	"غدو"	"فَعْلَة"	"s"	"f"	"neutral"	"tommorow_morning"	"demain_matin"
"4539"	"243"	"29"	"فوزارة"	"فوزارة"	"وِزارَة"	"f/PREP"	"وزار/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"وزر"	"فِعَالَة"	"s"	"f"	"positive"	"ministry"	"ministère"
"4540"	"244"	"1"	"رسلوه"	"رسلوه"	"رَسَلَ"	""	"رسل/PV"	"و/PVSUFF_SUBJ:3MP+ه/PVSUFF_DO:3MS"	"رسل"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"send"	"envoyer"
"4541"	"244"	"2"	"بعد"	"بعد"	"بَعْد"	""	"بعد/ADV"	""	"بعد"	"فَعْل"	"na"	"na"	"neutral"	"after"	"après"
"4542"	"244"	"3"	"عناء"	"عناء"	"عَناء"	""	"عناء/NOUN_ABSTRACT"	"(null)/CASE_INDEF_(ACC_GEN)"	"عني"	"فَعَال"	"s"	"m"	"negative"	"hardship"	"souffrance"
"4543"	"244"	"4"	"طويل"	"طويل"	"طَوِيل"	""	"طويل/ADJ_QUALIT"	"(null)/CASE_INDEF_GEN"	"طول"	"فَعِيل"	"s"	"m"	"positive"	""	"longue,grand_;x;long,tall"
"4544"	"244"	"5"	"ايا"	"ايا"	"ثُمَّ"	""	"ايا/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"then,afterwards,next,moreover"
"4545"	"244"	"6"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"4546"	"244"	"7"	"بعد"	"بعد"	"بَعْد"	""	"بعد/ADV"	""	"بعد"	"فَعْل"	"na"	"na"	"neutral"	"after"	"après"
"4547"	"244"	"8"	"وصل"	"وصل"	"وَصَلَ"	""	"وصل/PV"	"(null)/PVSUFF_SUBJ:3MS"	"وصل"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"arrive.reach"	"arriver"
"4548"	"244"	"9"	"ألجي"	"ألجي"	"الجزائرالعاصمة"	""	"ألجي/NOUN_PROP_FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"Algiers"	"Alger"
"4549"	"244"	"10"	"قلعنا"	"قلعنا"	"اَقْلَعَ"	""	"قلع/PV"	"نا/PV SUFF_SUBJ :1P"	"قلع"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"start_out"	"démarrer"
"4550"	"244"	"11"	"حنا"	"حنا"	"نَحن"	""	"حنا/PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"we,us"	"nous"
"4551"	"244"	"12"	"تاني"	"تاني"	"أَيْضاً"	""	"تاني/GERUND"	""	"تني"	"فَاعِل"	"s"	"m"	"positive"	"also"	"aussi"
"4552"	"244"	"13"	"لأجي"	"ألجي"	"الجزائرالعاصمة"	""	"ألجي/NOUN_PROP_FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	""	"Algiers"
"4553"	"244"	"14"	"كي"	"كي"	"لَمّا"	""	"كي/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"when"	"quand"
"4554"	"244"	"15"	"وصلنا"	"وصلنا"	"وَصَلَ"	""	"وصل/PV"	"نا/PVSUFF_SUBJ:1P"	"وصل"	"فعَل - يفعِل"	"sp"	"m"	"neutral"	""	"arrivé_à_;reach_at"
"4555"	"244"	"16"	"تاني"	"تاني"	"أَيْضاً"	""	"تاني/GERUND"	""	"تني"	"فَاعِل"	"s"	"m"	"positive"	"also"	"aussi"
"4556"	"244"	"17"	"بروبلام"	"بروبلام"	"مُشْكِل"	""	"بروبلام/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"problem"	"problème"
"4557"	"244"	"18"	"وخداخر"	"وخداخر"	"وَخُدآخَر"	""	"وخداخر/ADJ_QUALIT"	""	"none"	"none"	"s"	"m"	"neutral"	"another"	"autre"
"4558"	"244"	"19"	"دخلت"	"دخلت"	"دَخَلَ"	""	"دخل/PV"	"ت/PVSUFF_SUBJ:1S"	"دخل"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"enter"	"entrer"
"4559"	"244"	"20"	"عند"	"عند"	"عِنْد"	""	"عند/NOUN"	""	"عند"	"فِعْل"	"u"	"u"	"neutral"	"at,to"	"à,_à"
"4560"	"244"	"21"	"واحد"	"واحد"	"واحِد"	""	"واحد/NOUN"	""	"وحد"	"فَاعِل"	"s"	"m"	"neutral"	"someone"	"quelqu'un"
"4561"	"244"	"22"	"لي"	"لي"	"الّذيالتِّي"	""	"لي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"the_one,that"	"celui,_ce"
"4562"	"244"	"23"	"يشد"	"يشد"	"شَدَّ"	"y/IV3MS"	"شد/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"شدد"	"فعَّلَ - يَفَعّلُ"	"na"	"na"	"neutral"	"take,hold"	"prendre,_tenir"
"4563"	"244"	"24"	"دوصيات"	"دوصيات"	"مِلَفَات"	""	"دوصيات/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"files"	"les_dossiers"
"4564"	"244"	"25"	"تع"	"تع"	"لِ"	""	"تع/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	""	"of"
"4565"	"244"	"26"	"لابورس"	"لابورس"	"مِنْحَةدِرِاسِيَة"	""	"لابورس/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"scholarship"	"Bourse_d'études"
"4566"	"245"	"1"	"ابري"	"ابري"	"بعد,بعدما"	""	"ابري/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	""	"after"
"4567"	"245"	"2"	"رحت"	"رحت"	"راحَ"	""	"رح/PV"	"ت/PVSUFF_SUBJ:1S"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"went"	"allé"
"4568"	"245"	"3"	"بيرو"	"بيرو"	"مَكْتَب"	""	"بيرو/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"office"	"bureau"
"4569"	"245"	"4"	"تع"	"تع"	"لِ"	""	"تع/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	""	"of"
"4570"	"245"	"5"	"سو"	"سو"	"نائب"	""	"سو/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"vice"	"sous"
"4571"	"245"	"6"	"ديركتريس"	"ديركتريس"	"المُدِيرة"	""	"ديركتريس/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"director"	"direcrtice"
"4572"	"245"	"7"	"لمتخصة"	"لمتخصة"	"مُتَخَصِّص"	"l/DET"	"متخص/NOUN_ACTIVE_PART"	"ة/NSUFF_FEM_SG+(null)/CASE_INDEF_GEN"	"خصص"	"مُتَفَعِّل"	"s"	"f"	"neutral"	"specialized"	"spécialisé"
"4573"	"245"	"8"	"في"	"في"	"فِي"	""	"في/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"4574"	"245"	"9"	"منح"	"منح"	"مِنْح"	""	"منح/NOUN_ABSTRACT"	""	"منح"	"فِعْلَة"	"bp"	"m"	"neutral"	"scholarship"	"bourse"
"4575"	"245"	"10"	"في"	"في"	"فِي"	""	"في/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"4576"	"245"	"11"	"خارج"	"خارج"	"خَارِج"	""	"خارج/NOUN_ABSTRACT"	"(null)/CASE_DEF_GEN"	"خرج"	"فَاعِل"	"s"	"m"	"neutral"	"abroad"	"à_l'étranger"
"4577"	"245"	"12"	"قاتلي"	"قاتلي"	"قالَ"	""	"قات/PV"	"ت/PVSUFF_SUBJ:3FS+ل/PREP+ي/POSS_PRON_1S"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dire"
"4578"	"245"	"13"	"لحقتي"	"لحقتي"	"لَحِقَ"	""	"لحق/PV"	"تي/PVSUFF_SUBJ:2FS"	"لحق"	"فعِل - يفعَل"	"na"	"na"	"positive"	"reach"	"arriver"
"4579"	"245"	"14"	"روطار"	"روطار"	"مُتأخِر"	""	"روطار/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"late"	"retard"
"4580"	"245"	"15"	"راه"	"راه"	"إِنّه"	""	"راه/PRESENT_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"is"	"est"
"4581"	"245"	"16"	"فات"	"فات"	"فاتَ"	""	"فات/PV"	"(null)/PVSUFF_SUBJ:3MS"	"فوت"	"فعَل - يفعُل"	"na"	"na"	"neutral"	""	"expire;go_by;pass_by"
"4582"	"245"	"17"	"ديلي"	"ديلي"	"المهلة"	""	"ديلي/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"time_limit"	"délais"
"4583"	"245"	"18"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4584"	"245"	"19"	"تنازلتي"	"تنازلتي"	"تَنَازَل"	""	"تنازل/PV"	"تي/PVSUFF_SUBJ:2FS"	"نزل"	"تَفَاعَل - يَتَفَاعَل"	"na"	"na"	"neutral"	"give_up"	"abandonner"
"4585"	"245"	"20"	"نتي"	"نتي"	"أَنْتِ"	""	"نتي/PRON"	""	"ءنت"	"فَعْل"	"na"	"na"	"neutral"	""	"you_[fem.sg.]"
"4586"	"246"	"1"	"قتلها"	"قتلها"	"قالَ"	""	"قت/PV"	"ت/PV SUFF_SUBJ :1S+ل/PREP+ها/POSS_PRON"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	""	"said"
"4587"	"246"	"2"	"كيفاش"	"كيفاش"	"كَيْفَ"	""	"كيفاش/REL_ADV"	""	"none"	"none"	"na"	"na"	"neutral"	"how"	"comment"
"4588"	"246"	"3"	"وينتا"	"وينتا"	"مَتَى"	""	"وينتا/INTERROG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"when"	"quand"
"4589"	"246"	"4"	"هادي"	"هادي"	"هذٍه"	""	"هادي/DEM_PRON_FS"	""	"هدي"	"فَاعِل"	"s"	"f"	"neutral"	""	"this"
"4590"	"246"	"5"	"انا"	"انا"	"انا"	""	"انا/PRON_1S"	""	"none"	"none"	"s"	"u"	"neutral"	"me"	"moi"
"4591"	"246"	"6"	"متنازلتش"	"متنازلتش"	"تَنَازَلَ"	"m/NEG_PART"	"تنازل/PV"	"ت/PV SUFF_SUBJ :1S+ش/NEG_PART"	"نزل"	"تَفَاعَلَ - يَتَفَاعَلُ"	"na"	"na"	"neutral"	"give_up"	"abandonner"
"4592"	"246"	"7"	"قاتلي"	"قاتلي"	"قالَ"	""	"قات/PV"	"ت/PVSUFF_SUBJ:3FS+ل/PREP+ي/POSS_PRON_1S"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dire"
"4593"	"246"	"8"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"4594"	"246"	"9"	"جانا"	"جانا"	"جَاءَ"	""	"جا/PV"	"نا/PV SUFF_SUBJ :1P"	"جيء"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"come"	"arrive"
"4595"	"246"	"10"	"حتى"	"حتى"	"حَتَّى"	""	"حتى/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"and,and_even"	"et,et_même"
"4596"	"246"	"11"	"رد"	"رد"	"رَدّ"	""	"رد/GERUND"	"(null)/CASE_INDEF_GEN"	"ردد"	"فَعْل"	"s"	"m"	"positive"	"reply"	"reponse"
"4597"	"246"	"12"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"4598"	"246"	"13"	"جامعة"	"جامعة"	"جَامِعَة"	""	"جامع/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG+(null)/CASE_DEF_GEN"	"جمع"	"فَاعِلَة"	"s"	"f"	"neutral"	""	"university"
"4599"	"246"	"14"	"تع"	"تع"	"لِ"	""	"تع/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	""	"of"
"4600"	"246"	"15"	"وهران"	"وهران"	"وَهرَان"	""	"وهران/NOUN_PROP"	""	"وهر"	"فَعْلان"	"s"	"m"	"neutral"	"Oran"	"Oran"
"4601"	"246"	"16"	"قتلها"	"قتلها"	"قالَ"	""	"قت/PV"	"ت/PV SUFF_SUBJ :1S+ل/PREP+ها/POSS_PRON"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	""	"said"
"4602"	"246"	"17"	"باسكو"	"باسكو"	"لأَن"	""	"باسكو/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"because"	"parce_que"
"4603"	"246"	"18"	"دفعته"	"دفعته"	"دَفَعَ"	""	"دفع/PV"	"ت/SUFF_FEM_TA+ه/PVSUFF_DO:3MS"	"دفع"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"deposit"	"deposer"
"4604"	"246"	"19"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4605"	"246"	"20"	"ودروهلي"	"ودروهلي"	"ضَيَّعَ"	""	"ودر/PV"	"و/PVSUFF_SUBJ:3MP+ه/PVSUFF_DO:3MS+ل/PREP+ي/POSS_PRON"	"ودر"	"فعَّل - يفعَّل"	"na"	"na"	"neutral"	"lost"	"perdu"
"4606"	"246"	"21"	"كل"	"كل"	"كُلّ"	""	"كل/NOUN_QUANT"	""	"كلل"	"فُعْل"	"s"	"m"	"neutral"	"all,_every"	"tout,_chaque"
"4607"	"246"	"22"	"خطرة"	"خطرة"	"مَرَّة"	""	"خطر/NOUN"	"ة/NSUFF_FEM_SG"	"خطر"	"فَعْلَة"	"s"	"f"	"neutral"	"once"	"une_fois"
"4608"	"246"	"23"	"يقولولي"	"يقولولي"	"قَالَ"	"y/IV3MP"	"قول/IV"	"و/IVSUFF_SUBJ:3MP+ل/PREP+ي/POSS_PRON"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"say,tell"	"dire"
"4609"	"246"	"24"	"بلي"	"بلي"	"بأَنك"	"b/PREP"	"لي/DEM_PRON_MS"	""	"none"	"none"	"na"	"na"	"neutral"	"that"	"que"
"4610"	"246"	"25"	"رسلناه"	"رسلناه"	"أَرْسَل"	""	"رسل/PV"	"نا/PV SUFF_SUBJ :1P+ه/PVSUFF_DO:3MS"	"رسل"	"أَفْعَل - يُفْعِل"	"na"	"na"	"neutral"	"send,transmit"	"envoyer,transmettre"
"4611"	"246"	"26"	"حتى"	"حتى"	"حَتَّى"	""	"حتى/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"until,up_to"	"jusqu'à"
"4612"	"246"	"27"	"لقيتاه"	"لقيتاه"	"لَقِيَ"	""	"لقي/PV"	"ت/PV SUFF_SUBJ :1S+اه/PVSUFF_DO:3MS"	"لقي"	"فعِل - يفعَل"	"na"	"na"	"neutral"	"find"	"trouver"
"4613"	"247"	"1"	"قاتلي"	"قاتلي"	"قالَ"	""	"قات/PV"	"ت/PVSUFF_SUBJ:3FS+ل/PREP+ي/POSS_PRON_1S"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dire"
"4614"	"247"	"2"	"اه"	"اه"	"يَا"	""	"اه/VOC_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"oh"	"Ah"
"4615"	"247"	"3"	"حنا"	"حنا"	"نَحن"	""	"حنا/PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"we,us"	"nous"
"4616"	"247"	"4"	"خاطينا"	"خاطينا"	"اُخطُعَنّا"	""	"خاطي/NOUN_ACTIVE_PART"	"نا/POSS_PRON"	"خطو"	"فَاعِل"	"sp"	"m"	"neutral"	"exclude"	"exclure"
"4617"	"247"	"5"	"قتلها"	"قتلها"	"قالَ"	""	"قت/PV"	"ت/PV SUFF_SUBJ :1S+ل/PREP+ها/POSS_PRON"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	""	"said"
"4618"	"247"	"6"	"واه"	"واه"	"نعم"	""	"واه/YES_NO_RESP_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"yes"	"oui"
"4619"	"247"	"7"	"انا"	"انا"	"انا"	""	"انا/PRON_1S"	""	"none"	"none"	"s"	"u"	"neutral"	"me"	"moi"
"4620"	"247"	"8"	"مانيش"	"مانيش"	"إِنّني"	"mA/NEG_PART"	"ني/PRESENT_PART"	"ي/POSS_PRON+ش/NEG_PART"	"none"	"none"	"s"	"m"	"neutral"	"not_want"	"ne_veux_pas"
"4621"	"247"	"9"	"نحصل"	"نحصل"	"{ِتَّهَم"	"n/IV1S"	"حصل/IV"	"(null)/IVSUFF_SUBJ:1S"	"حصل"	"فعَّل - يفعَّل"	"na"	"na"	"neutral"	"accuse"	"accuser"
"4622"	"247"	"10"	"فيك"	"فيك"	"فِي"	""	"في/PREP"	"ك/PRON_2MS"	"none"	"none"	"na"	"na"	"neutral"	"in_you"	"en_toi"
"4623"	"247"	"11"	"اني"	"اني"	"إِنّني"	""	"ان/PRESENT_PART"	"ي/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	"i_am"	"je_suis"
"4624"	"247"	"12"	"نقولك"	"نقولك"	"قالَ"	"n/IV1S"	"قول/IV"	"(null)/IVSUFF_MOOD:S+ك/IVSUFF_DO:2MS"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"say,tell"	"dire"
"4625"	"247"	"13"	"شا"	"شا"	"مَاذا"	""	"شا/INTERROG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"what"	"quoi"
"4626"	"247"	"14"	"صرا"	"صرا"	"حَدَث"	""	"صرا/PV"	"(null)/PV SUFF_SUBJ :3MS"	"صير"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"happen"	"se_passer"
"4627"	"247"	"15"	"دروك"	"دروك"	"الآن"	""	"دروك/NOUN_TIME_PLACE"	""	"none"	"none"	"na"	"na"	"neutral"	"now,at_this_moment"	"maintenant,_en_ce_moment"
"4628"	"247"	"16"	"جبتهلك"	"جبتهلك"	"جَلبَ"	""	"جب/PV"	"ت/PV SUFF_SUBJ :1S+ه/PVSUFF_DO:3MS+ل/PREP+ك/POSS_PRON"	"جيب"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"bring"	"amener"
"4629"	"247"	"17"	"باش"	"باش"	"لكي"	""	"باش/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	"so_that"	"pour_que"
"4630"	"247"	"18"	"ترسلوهلي"	"ترسلوهلي"	"رَسَلَ"	"t/IV2MP"	"رسل/IV"	"و/IVSUFF_SUBJ:2MP+ه/IVSUFF_DO:3MS+ل/PREP+ي/POSS_PRON"	"رسل"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"send,transmit"	"envoyer,_transmettre"
"4631"	"247"	"19"	"عاونوني"	"عاونوني"	"سَاعَدَ"	""	"عاون/CV"	"و/CVSUFF_SUBJ:2MP+ني/CVSUFF_DO :1S"	"عون"	"فاعَلَ - يُفاعِلُ"	"na"	"na"	"neutral"	"help"	"aider"
"4632"	"248"	"1"	"قاتلي"	"قاتلي"	"قالَ"	""	"قات/PV"	"ت/PVSUFF_SUBJ:3FS+ل/PREP+ي/POSS_PRON_1S"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dire"
"4633"	"248"	"2"	"صعيبة"	"صعيبة"	"صَعْب"	""	"صعيب/ADJ_QUALIT"	"ة/NSUFF_FEM_SG"	"صعب"	"فَعْل"	"s"	"f"	"negative"	"difficult"	"difficile"
"4634"	"248"	"3"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4635"	"248"	"4"	"ديجا"	"ديجا"	"قد"	""	"ديجا/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"already"	"déjà"
"4636"	"248"	"5"	"رسلنا"	"رسلنا"	"أَرْسَل"	""	"رسل/PV"	"نا/PV SUFF_SUBJ :1P"	"رسل"	"فَعَل - يُفْعِل"	"na"	"na"	"positive"	"send,transmit"	"envoyer,_transmettre"
"4637"	"248"	"6"	"دوصيات"	"دوصيات"	"مِلَفَات"	""	"دوصيات/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"files"	"les_dossiers"
"4638"	"248"	"7"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4639"	"248"	"8"	"منا"	"منا"	"مِنَا"	""	"من/PREP"	"نا/PRON_1P"	"none"	"none"	"sp"	"m"	"neutral"	"from"	"à_partir_de"
"4640"	"248"	"9"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"4641"	"248"	"10"	"قعدو"	"قعدو"	"قَعَد"	""	"قعد/PV"	"و/PVSUFF_SUBJ:3MP"	"قعد"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"keep"	"continuer"
"4642"	"248"	"11"	"يشكلو"	"يشكلو"	"تَفِهَ"	"y/IV3MP"	"شكل/IV"	"و/IVSUFF_SUBJ:MP_MOOD:SJ"	"شكل"	"فَعَل - يَفْعَل"	"na"	"na"	"neutral"	"insignificant"	"insignifiant"
"4643"	"248"	"12"	"عليا"	"عليا"	"عليَ"	""	"علي/PREP"	"ا/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	"to"	"pour"
"4644"	"248"	"13"	"قلتلها"	"قلت_لها"	"قَالَ"	""	"قل/PV"	"ت/PVSUFF_SUBJ:1S+ل/PREP+ها/PRON_3FS"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dire"
